trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
1-61d6cf4e-39a7b25c8a1cb0ceaf8f73c1,2022-01-06 12:15:27.371000,2022-01-06 12:15:27.388000,2022-01-06 12:15:27.398513,2022-01-06 12:15:27.399034,2022-01-06 12:15:27.400043,2022-01-06 12:15:27.507190,2022-01-06 12:15:28.544000,2022-01-06 12:15:28.606565,2022-01-06 12:15:28.607471,2022-01-06 12:15:28.670108,2022-01-06 12:15:28.691780,2022-01-06 12:15:28.692787,2022-01-06 12:15:28.722542,0,0
1-61d6cfb2-7c98d51eb733d99ba5ffc186,2022-01-06 12:17:07.266000,2022-01-06 12:17:07.283000,2022-01-06 12:17:07.294809,2022-01-06 12:17:07.295461,2022-01-06 12:17:07.296651,2022-01-06 12:17:07.366424,2022-01-06 12:17:08.951000,2022-01-06 12:17:09.130340,2022-01-06 12:17:09.131340,2022-01-06 12:17:09.150858,2022-01-06 12:17:09.172071,2022-01-06 12:17:09.173010,2022-01-06 12:17:09.200189,0,0
1-61d6d0fc-34f8d07ebb9573038240540c,2022-01-06 12:22:36.668000,2022-01-06 12:22:36.687000,2022-01-06 12:22:36.694690,2022-01-06 12:22:36.695341,2022-01-06 12:22:36.696286,2022-01-06 12:22:36.787436,2022-01-06 12:22:37.596000,2022-01-06 12:22:37.673021,2022-01-06 12:22:37.673959,2022-01-06 12:22:37.715082,2022-01-06 12:22:37.739646,2022-01-06 12:22:37.740661,2022-01-06 12:22:37.772174,0,0
1-61d6d1ab-7472c8126720c600eb213a89,2022-01-06 12:25:31.680000,2022-01-06 12:25:31.696000,2022-01-06 12:25:31.706672,2022-01-06 12:25:31.707208,2022-01-06 12:25:31.708167,2022-01-06 12:25:31.777462,2022-01-06 12:25:33.357000,2022-01-06 12:25:33.422313,2022-01-06 12:25:33.423309,2022-01-06 12:25:33.440963,2022-01-06 12:25:33.465550,2022-01-06 12:25:33.466554,2022-01-06 12:25:33.495508,0,0
1-61d6d115-1556c771cea0090fa1ead06f,2022-01-06 12:23:01.851000,2022-01-06 12:23:01.867000,2022-01-06 12:23:01.876930,2022-01-06 12:23:01.877498,2022-01-06 12:23:01.878480,2022-01-06 12:23:01.953658,2022-01-06 12:23:03.346000,2022-01-06 12:23:03.410648,2022-01-06 12:23:03.411666,2022-01-06 12:23:03.427499,2022-01-06 12:23:03.452063,2022-01-06 12:23:03.453051,2022-01-06 12:23:03.476966,0,0
1-61d6cc89-9a7d34640b4e19e3f7a15f39,2022-01-06 12:03:37.980000,2022-01-06 12:03:37.999000,2022-01-06 12:03:38.007934,2022-01-06 12:03:38.008557,2022-01-06 12:03:38.009702,2022-01-06 12:03:38.128144,2022-01-06 12:03:39.350000,2022-01-06 12:03:39.416800,2022-01-06 12:03:39.418308,2022-01-06 12:03:39.436905,2022-01-06 12:03:39.461281,2022-01-06 12:03:39.462448,2022-01-06 12:03:39.494747,0,0
1-61d6cdec-1f592409096af562fd45aa7f,2022-01-06 12:09:32.788000,2022-01-06 12:09:32.806000,2022-01-06 12:09:32.816563,2022-01-06 12:09:32.817190,2022-01-06 12:09:32.818239,2022-01-06 12:09:32.913149,2022-01-06 12:09:34.006000,2022-01-06 12:09:34.073280,2022-01-06 12:09:34.074232,2022-01-06 12:09:34.091080,2022-01-06 12:09:34.115089,2022-01-06 12:09:34.116123,2022-01-06 12:09:34.154172,0,0
1-61d6cc39-51bb965f5b16b043d6777c31,2022-01-06 12:02:18.281000,2022-01-06 12:02:18.297000,2022-01-06 12:02:18.313157,2022-01-06 12:02:18.313971,2022-01-06 12:02:18.316004,2022-01-06 12:02:18.386543,2022-01-06 12:02:19.305000,2022-01-06 12:02:19.373827,2022-01-06 12:02:19.375632,2022-01-06 12:02:19.398571,2022-01-06 12:02:19.443982,2022-01-06 12:02:19.445355,2022-01-06 12:02:19.474228,0,0
1-61d6d066-9269737042407dafd35c1e5d,2022-01-06 12:20:07.060000,2022-01-06 12:20:07.081000,2022-01-06 12:20:07.092867,2022-01-06 12:20:07.093463,2022-01-06 12:20:07.094423,2022-01-06 12:20:07.188114,2022-01-06 12:20:09.148000,2022-01-06 12:20:09.219988,2022-01-06 12:20:09.221329,2022-01-06 12:20:09.243500,2022-01-06 12:20:09.268492,2022-01-06 12:20:09.270248,2022-01-06 12:20:09.300887,0,0
1-61d6cbd5-6e8966c941c90ada33223c25,2022-01-06 12:00:38.489000,2022-01-06 12:00:38.528000,2022-01-06 12:00:39.405903,2022-01-06 12:00:39.418651,2022-01-06 12:00:39.575940,2022-01-06 12:00:40.317184,2022-01-06 12:00:41.041000,2022-01-06 12:00:41.766350,2022-01-06 12:00:41.902404,2022-01-06 12:00:42.217091,2022-01-06 12:00:42.548269,2022-01-06 12:00:42.563313,2022-01-06 12:00:42.631968,1,1
