metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1641491990,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_duration,1641491990,2897.378900,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_blocked,1641491990,312.265000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_connecting,1641491990,100.449300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_tls_handshaking,1641491990,211.415800,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_sending,1641491990,4.411500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_waiting,1641491990,2859.045400,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_receiving,1641491990,33.922000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
http_req_failed,1641491990,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-af29f4487d321aaa2edc4ef42a194447.jpg,trace_header=00-af29f4487d321aaa2edc4ef42a194447-ed4c036767cdd4fc-01
checks,1641491990,1.000000,status is 200,,,,,,,,burst_stage_1,,,,,,
