trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
69d15c409cc1c8f62e7640f606dae138,2022-01-06 12:45:11.227000,2022-01-06 12:45:11.247000,2022-01-06 12:45:11.836000,2022-01-06 12:45:11.843000,2022-01-06 12:45:11.845000,2022-01-06 12:45:11.860406,2022-01-06 12:45:12.367000,2022-01-06 12:45:12.369000,2022-01-06 12:45:12.375000,2022-01-06 12:45:12.414610,2022-01-06 12:45:12.458000,2022-01-06 12:45:12.459000,2022-01-06 12:45:12.466890,0,0
8aa9adf13018b3e1a397953d743555fa,2022-01-06 12:45:12.227000,2022-01-06 12:45:12.246000,2022-01-06 12:45:12.850000,2022-01-06 12:45:12.857000,2022-01-06 12:45:12.858000,2022-01-06 12:45:12.875003,2022-01-06 12:45:13.293000,2022-01-06 12:45:13.294000,2022-01-06 12:45:13.301000,2022-01-06 12:45:13.350008,2022-01-06 12:45:13.392000,2022-01-06 12:45:13.393000,2022-01-06 12:45:13.406380,0,0
ffa1803440e0db8871b33135cb389c3e,2022-01-06 12:45:13.227000,2022-01-06 12:45:13.239000,2022-01-06 12:45:13.836000,2022-01-06 12:45:13.843000,2022-01-06 12:45:13.845000,2022-01-06 12:45:13.860027,2022-01-06 12:45:14.359000,2022-01-06 12:45:14.361000,2022-01-06 12:45:14.366000,2022-01-06 12:45:14.406576,2022-01-06 12:45:14.455000,2022-01-06 12:45:14.456000,2022-01-06 12:45:14.465204,0,0
518872a750206d5d805706f034a318aa,2022-01-06 12:45:14.227000,2022-01-06 12:45:14.244000,2022-01-06 12:45:14.852000,2022-01-06 12:45:14.868000,2022-01-06 12:45:14.870000,2022-01-06 12:45:14.884730,2022-01-06 12:45:15.392000,2022-01-06 12:45:15.394000,2022-01-06 12:45:15.400000,2022-01-06 12:45:15.444941,2022-01-06 12:45:15.486000,2022-01-06 12:45:15.487000,2022-01-06 12:45:15.496483,0,0
e400c67ac50b116476dfd34aba8c4e7c,2022-01-06 12:45:15.254000,2022-01-06 12:45:15.262000,2022-01-06 12:45:15.904000,2022-01-06 12:45:15.910000,2022-01-06 12:45:15.912000,2022-01-06 12:45:15.928848,2022-01-06 12:45:16.373000,2022-01-06 12:45:16.375000,2022-01-06 12:45:16.380000,2022-01-06 12:45:16.427475,2022-01-06 12:45:16.475000,2022-01-06 12:45:16.476000,2022-01-06 12:45:16.486184,0,0
88c0800fc03ec5924aed860277b099bc,2022-01-06 12:45:16.223000,2022-01-06 12:45:16.246000,2022-01-06 12:45:16.837000,2022-01-06 12:45:16.844000,2022-01-06 12:45:16.845000,2022-01-06 12:45:16.859550,2022-01-06 12:45:17.358000,2022-01-06 12:45:17.361000,2022-01-06 12:45:17.366000,2022-01-06 12:45:17.408710,2022-01-06 12:45:17.450000,2022-01-06 12:45:17.451000,2022-01-06 12:45:17.460836,0,0
6d13284d4a7bb97969dc65ee984814b5,2022-01-06 12:45:17.223000,2022-01-06 12:45:17.242000,2022-01-06 12:45:17.849000,2022-01-06 12:45:17.855000,2022-01-06 12:45:17.856000,2022-01-06 12:45:17.872663,2022-01-06 12:45:18.417000,2022-01-06 12:45:18.420000,2022-01-06 12:45:18.426000,2022-01-06 12:45:18.468057,2022-01-06 12:45:18.517000,2022-01-06 12:45:18.519000,2022-01-06 12:45:18.530915,0,0
04baee8525ed45706e00df42c32a09ba,2022-01-06 12:45:18.259000,2022-01-06 12:45:18.268000,2022-01-06 12:45:18.926000,2022-01-06 12:45:18.935000,2022-01-06 12:45:18.937000,2022-01-06 12:45:18.969415,2022-01-06 12:45:19.528000,2022-01-06 12:45:19.530000,2022-01-06 12:45:19.537000,2022-01-06 12:45:19.579236,2022-01-06 12:45:19.626000,2022-01-06 12:45:19.627000,2022-01-06 12:45:19.640089,0,0
fbc66a6c444a61481be37f0393c85974,2022-01-06 12:45:19.228000,2022-01-06 12:45:19.239000,2022-01-06 12:45:19.894000,2022-01-06 12:45:19.901000,2022-01-06 12:45:19.902000,2022-01-06 12:45:19.915374,2022-01-06 12:45:20.146000,2022-01-06 12:45:20.149000,2022-01-06 12:45:20.155000,2022-01-06 12:45:20.162033,2022-01-06 12:45:20.201000,2022-01-06 12:45:20.203000,2022-01-06 12:45:20.212999,0,0
1b03ce395ebc500bf0c30341c49e2632,2022-01-06 12:45:20.228000,2022-01-06 12:45:20.239000,2022-01-06 12:45:20.834000,2022-01-06 12:45:20.840000,2022-01-06 12:45:20.841000,2022-01-06 12:45:20.855120,2022-01-06 12:45:21.296000,2022-01-06 12:45:21.301000,2022-01-06 12:45:21.307000,2022-01-06 12:45:21.351410,2022-01-06 12:45:21.396000,2022-01-06 12:45:21.397000,2022-01-06 12:45:21.406100,0,0
8a3fee3b0fae809f9e3cc7a911c679f4,2022-01-06 12:45:20.916000,2022-01-06 12:45:20.930000,2022-01-06 12:45:21.037000,2022-01-06 12:45:21.045000,2022-01-06 12:45:21.047000,2022-01-06 12:45:21.108800,2022-01-06 12:45:21.301000,2022-01-06 12:45:21.306000,2022-01-06 12:45:21.311000,2022-01-06 12:45:21.351913,2022-01-06 12:45:21.390000,2022-01-06 12:45:21.390000,2022-01-06 12:45:21.398805,0,0
49726ac2f5250a63a0f05de994fba39c,2022-01-06 12:45:21.233000,2022-01-06 12:45:21.242000,2022-01-06 12:45:21.887000,2022-01-06 12:45:21.894000,2022-01-06 12:45:21.896000,2022-01-06 12:45:21.911505,2022-01-06 12:45:22.347000,2022-01-06 12:45:22.350000,2022-01-06 12:45:22.355000,2022-01-06 12:45:22.361747,2022-01-06 12:45:22.406000,2022-01-06 12:45:22.407000,2022-01-06 12:45:22.425488,0,0
d8f2236fd7fa426c7b14ff09d6f89adb,2022-01-06 12:45:21.561000,2022-01-06 12:45:21.573000,2022-01-06 12:45:22.160000,2022-01-06 12:45:22.168000,2022-01-06 12:45:22.169000,2022-01-06 12:45:22.199750,2022-01-06 12:45:22.342000,2022-01-06 12:45:22.345000,2022-01-06 12:45:22.351000,2022-01-06 12:45:22.357814,2022-01-06 12:45:22.413000,2022-01-06 12:45:22.414000,2022-01-06 12:45:22.424675,0,0
f3b9e0099f3c077c088897bf5c5c4593,2022-01-06 12:45:21.893000,2022-01-06 12:45:21.908000,2022-01-06 12:45:22.515000,2022-01-06 12:45:22.524000,2022-01-06 12:45:22.526000,2022-01-06 12:45:22.546456,2022-01-06 12:45:22.836000,2022-01-06 12:45:22.837000,2022-01-06 12:45:22.844000,2022-01-06 12:45:22.884463,2022-01-06 12:45:22.925000,2022-01-06 12:45:22.926000,2022-01-06 12:45:22.939705,0,0
c7f0edd84bdd56e2d652688001098bbe,2022-01-06 12:45:22.065000,2022-01-06 12:45:22.077000,2022-01-06 12:45:22.674000,2022-01-06 12:45:22.683000,2022-01-06 12:45:22.685000,2022-01-06 12:45:22.699845,2022-01-06 12:45:22.829000,2022-01-06 12:45:22.832000,2022-01-06 12:45:22.840000,2022-01-06 12:45:22.848847,2022-01-06 12:45:22.913000,2022-01-06 12:45:22.914000,2022-01-06 12:45:22.923373,0,0
